1#大烟道负压,CO浓度_mg_m3
-14.439,3231.699
-14.434,3258.102
-14.425,3335.142
-14.683,3379.992
-14.69,3386.502
-15.431,3361.183
-15.441,3423.394
-15.455,3601.346
-15.476,3620.515
-14.901,3669.343
-14.647,3571.325
-14.65,3528.646
-14.665,3419.054
-14.683,3430.628
-14.7,3372.396
-14.695,3395.182
-14.432,3338.759
-14.434,3276.91
-14.427,3212.891
-14.414,3128.617
-14.402,3121.022
-14.346,3158.637
-14.35,3147.063
-14.345,3230.975
-14.346,3220.125
-14.62,3228.082
-14.468,3300.419
-14.338,3357.567
-14.339,3379.992
-14.44,3468.605
-14.448,3501.881
-14.439,3505.859
-14.437,3616.175
-14.44,3571.325
-14.638,3525.029
-14.645,3525.029
-14.648,3521.05
-14.66,3612.196
-14.666,3590.133
-14.667,3627.387
-14.681,3612.196
-14.676,3547.815
-14.655,3521.05
-14.643,3521.05
-14.649,3505.859
-14.643,3517.433
-14.63,3454.5
-14.634,3461.01
-14.647,3546.369
-14.645,3574.942
-14.655,3563.73
-14.657,3598.09
-14.655,3604.963
-14.635,3588.325
-14.629,3559.389
-14.62,3566.623
-14.636,3571.325
-14.643,3494.285
-14.638,3563.73
-14.638,3567.347
-14.641,3567.347
-14.649,3559.751
-14.671,3468.244
-14.666,3365.162
-14.648,3292.463
-14.634,3300.419
-14.612,3407.118
-14.611,3450.882
-14.435,3494.285
-14.44,3457.031
-14.451,3383.608
-14.448,3331.163
-14.444,3277.272
-14.428,3323.568
-14.413,3368.417
-14.416,3350.333
-14.414,3376.736
-14.428,3327.546
-14.473,3338.759
-14.45,3272.931
-14.439,3265.335
-14.457,3403.139
-14.443,3434.245
-14.453,3426.287
-14.474,3315.972
-14.472,3311.632
-14.474,3232.06
-14.615,3234.954
-14.554,3235.315
-14.62,3308.377
-14.613,3372.396
-14.617,3368.779
-14.62,3312.355
-14.615,3312.355
-14.622,3281.25
-14.62,3292.463
-14.632,3300.419
-14.623,3353.588
-14.617,3292.101
-14.608,3327.546
-14.613,3368.417
-14.601,3489.945
-14.594,3504.774
-15.168,3536.242
-15.184,3571.325
-15.187,3567.347
-15.175,3627.387
-14.665,3631.366
-14.671,3509.838
-14.655,3289.93
-14.649,3162.977
-14.636,3135.851
-14.619,3109.809
-14.616,3109.447
-14.62,3127.894
-14.627,3154.297
-14.627,3223.38
-14.634,3238.571
-14.641,3269.314
-14.657,3288.484
-14.641,3288.846
-14.638,3269.314
-14.638,3343.099
-14.649,3343.822
-14.657,3269.676
-14.662,3162.254
-14.651,3181.785
-14.651,3162.977
-14.654,3216.146
-14.653,3158.999
-14.65,3135.127
-14.666,3094.618
-14.657,3075.449
-14.665,3006.004
-14.477,3028.429
-14.393,3010.344
-14.51,3055.917
-14.458,3513.455
-14.352,3335.142
-14.373,3272.931
-14.388,3304.037
-14.392,3353.588
-14.345,3350.333
-14.331,3395.544
-14.357,3399.523
-14.341,3402.778
-14.33,3335.142
-14.339,3338.759
-14.323,3323.568
-14.331,3284.867
-14.336,3312.355
-14.341,3319.951
-14.331,3331.163
-14.338,3368.417
-14.338,3308.377
-14.333,3265.335
-14.317,3250.145
-14.307,3284.867
-14.316,3284.867
-14.308,3331.163
-14.307,3338.759
-14.307,3391.927
-14.331,3475.477
-14.323,3434.245
-14.326,3418.692
-14.312,3351.418
-14.296,3300.419
-14.288,3250.145
-14.35,3113.426
-14.31,3063.513
-14.291,3002.749
-14.33,3220.125
-14.314,3193.359
-14.311,3189.743
-14.324,3197.338
-14.312,3265.335
-14.293,3284.505
-14.292,3338.759
-14.299,3407.118
-14.294,3386.502
-14.299,3391.927
-14.315,3357.567
-14.319,3387.949
-14.317,3350.333
-14.303,3297.888
-14.298,3368.417
-14.303,3396.629
-14.316,3407.118
-14.33,3395.544
-14.337,3368.417
-14.339,3426.649
-14.342,3582.537
-14.346,3654.876
-14.349,3716.725
-14.361,3696.832
-14.371,3654.876
-14.368,3666.088
-14.375,3582.537
-14.388,3604.963
-14.392,3544.199
-14.395,3465.35
-14.372,3475.839
-14.378,3437.5
-14.375,3483.073
-14.369,3532.625
-14.369,3594.473
-14.404,3608.579
-14.36,3697.193
-14.348,3841.146
-14.371,3969.908
-14.399,3951.823
-14.662,3921.441
-14.672,3956.163
-14.676,3997.396
-14.676,3973.886
-14.666,3967.014
-14.653,3996.672
-14.666,4062.5
-14.657,4020.182
-14.695,4008.247
-14.7,3977.503
-14.685,3917.463
-14.686,3913.846
-14.673,3966.291
-14.651,3924.696
-14.394,3898.655
-14.369,3902.272
-14.365,3780.02
-14.146,3779.659
-14.125,3692.853
-14.124,3681.279
-14.138,3734.447
-14.186,3757.234
-14.185,3711.299
-14.15,2869.647
-14.334,2157.842
-14.402,3598.09
-14.406,3658.493
-14.414,3540.22
-14.439,3475.839
-14.448,3438.223
-14.423,3505.859
-14.424,3563.006
-14.428,3567.347
-14.421,3486.69
-14.421,3540.22
-14.423,3517.433
-14.417,3525.752
-14.431,3521.05
-14.447,3536.242
-14.459,3479.456
-14.453,3376.013
-14.439,3323.568
-14.425,3323.568
-14.405,3305.122
-14.409,3418.692
-14.401,3475.839
-14.405,3449.436
-14.42,3475.839
-14.429,3501.881
-14.439,3441.84
-14.435,3464.989
-14.436,3438.223
-14.435,3453.415
-14.431,3387.587
-14.436,3276.91
-14.421,3308.015
-14.431,3323.568
-14.429,3399.523
-14.417,3453.415
-14.435,3556.135
-14.442,3623.77
-14.429,3559.751
-14.425,3601.346
-14.424,3540.582
-14.418,3505.859
-14.412,3563.73
-14.439,3555.411
-14.44,3517.433
-14.436,3498.264
-14.443,3509.838
-14.435,3574.942
-14.444,3604.963
-14.446,3662.471
-14.431,3734.447
-14.429,3730.469
-14.42,3708.044
-14.425,3646.557
-14.442,3708.767
-14.44,3638.961
-14.434,3631.366
-14.417,3708.044
-14.406,3715.639
-14.459,3848.38
-14.417,3761.213
-14.417,3734.447
-14.432,3799.913
-14.435,3768.084
-14.432,3787.977
-14.421,3756.872
-14.413,3742.043
-14.431,3783.999
-14.423,3730.107
-14.425,3773.148
-14.417,3756.872
-14.402,3749.277
-14.391,3740.596
-14.382,3830.295
-14.345,3859.23
-14.273,3829.933
-14.278,3806.062
-14.271,3855.975
-14.27,3875.145
-14.263,3897.931
-14.265,3890.335
-14.26,3852.358
-14.256,3890.335
-14.247,4031.756
-14.245,4122.541
-14.245,4225.26
-14.265,4255.642
-14.746,4343.171
-15.061,4325.087
-15.086,4416.233
-15.104,4415.509
-14.865,4397.063
-14.811,4339.916
-14.965,4271.195
-15.044,4621.311
-15.047,4652.054
-15.038,4518.229
-14.936,4321.108
-14.905,4221.282
-14.773,4122.541
-14.724,4015.842
-14.726,3940.611
-14.697,3951.823
-14.676,3944.227
-14.752,3947.483
-14.686,3985.46
-14.704,3955.802
-14.616,4149.306
-14.552,4114.945
-14.577,4070.096
-14.575,3955.802
-14.555,3932.292
-14.523,3928.675
-14.511,3866.826
-14.516,3871.166
-14.528,3844.401
-14.528,3875.145
-14.491,3783.999
-14.493,3813.658
-14.486,3737.703
-14.491,3704.427
-14.455,3642.94
-14.352,3619.792
-14.436,3497.902
-14.442,3556.135
-14.45,3582.537
-14.432,3574.581
-14.431,3658.493
-14.436,3696.832
-14.431,3704.427
-14.431,3704.789
-14.431,3646.919
-14.423,3522.497
-14.425,3426.287
-14.431,3315.972
-14.428,3276.91
-14.413,3220.486
-14.411,3168.764
-14.417,3254.123
-14.691,3265.335
-14.808,3296.441
-14.796,3399.161
-14.89,3566.985
-14.897,3696.832
-14.91,3818.359
-14.941,3863.209
-14.953,3841.146
-14.947,3814.381
-14.936,3756.872
-14.665,3685.257
-14.627,3548.177
-14.611,3460.648
-14.579,3453.053
-14.574,3429.905
-14.585,3407.118
-14.598,3426.287
-14.589,3464.989
-14.603,3567.347
-14.601,3544.199
-14.587,3547.815
-14.59,3524.305
-14.587,3418.692
-14.574,3426.287
-14.48,3486.69
-14.45,3509.115
-14.417,3559.751
-14.425,3445.819
-14.507,3445.819
-14.512,3364.8
-14.525,3265.335
-14.491,3338.759
-14.481,3372.396
-14.47,3350.333
-14.541,3250.145
-14.522,3246.528
-14.5,3300.419
-14.491,3418.692
-14.499,3445.819
-14.767,3509.838
-14.763,3612.196
-14.759,3704.427
-14.766,3745.298
-14.789,3749.277
-14.807,3685.257
-14.789,3631.004
-14.791,3594.112
-14.793,3589.048
-14.784,3594.112
-15.07,3623.77
-15.104,3776.403
-15.113,3866.826
-15.124,3848.018
-15.152,3841.146
-15.173,3817.274
-15.132,3726.852
-14.865,3666.088
-14.868,3582.537
-14.856,3586.516
-14.838,3483.073
-14.869,3521.05
-14.86,3438.947
-14.861,3379.992
-14.84,3304.037
-14.83,3272.931
-14.714,3250.145
-14.596,3235.315
-14.601,3272.931
-14.596,3378.906
-14.592,3354.311
-14.582,3353.588
-14.578,3361.183
-14.601,3391.204
-15.142,3383.608
-15.147,3479.456
-15.143,3578.921
-15.156,3666.088
-15.445,3677.662
-15.435,3692.853
-15.415,3795.573
-15.417,3806.785
-15.434,3756.872
-15.443,3806.785
-15.453,3811.126
-15.488,3818.359
-15.312,3806.785
-15.205,3726.852
-15.191,3604.963
-15.177,3593.75
-15.149,3501.881
-15.129,3475.839
-15.112,3517.433
-14.774,3563.73
-14.774,3574.942
-14.789,3634.983
-14.811,3601.346
-14.789,3556.135
-14.76,3460.648
-14.74,3426.287
-14.672,3387.587
-14.669,3399.161
-14.673,3417.969
-14.725,3399.161
-14.725,3376.736
-14.749,2998.77
-14.766,782.697
-14.771,2994.792
-14.732,3231.699
-14.711,3231.699
-14.698,3276.91
-14.705,3364.077
-14.686,3429.905
-14.692,3460.648
-14.707,3555.049
-14.723,3525.029
-14.735,3552.517
-14.729,3555.411
-14.73,3520.327
-14.76,3540.22
-14.754,3483.073
-14.743,3456.669
-14.746,3414.713
-14.74,3423.394
-14.706,3468.605
-14.714,3441.117
-14.705,3342.737
-14.706,3308.015
-14.709,3276.91
-14.7,3220.486
-14.699,3201.678
-14.695,3200.955
-14.533,3234.592
-14.525,3169.85
-14.519,3204.933
-14.566,3342.737
-14.557,3379.992
-14.557,3426.287
-14.563,3528.646
-14.567,3631.366
-14.56,3642.94
-14.56,3704.789
-14.567,3688.513
-14.577,3685.619
-14.577,3666.088
-14.582,3638.961
-14.583,3594.112
-14.589,3574.581
-14.582,3493.562
-14.578,3449.074
-14.571,3364.8
-14.552,3315.972
-14.547,3269.314
-14.54,3308.015
-14.555,3323.568
-14.556,3354.311
-14.555,3395.182
-14.56,3445.819
-14.547,3509.838
-14.54,3483.073
-14.549,3441.84
-14.544,3445.457
-14.554,3407.118
-14.549,3433.883
-14.557,3399.161
-14.54,3413.267
-14.538,3376.013
-14.526,3434.245
-14.51,3544.199
-14.506,3536.242
-14.514,3634.621
-14.518,3627.387
-14.544,3681.279
-14.529,3627.387
-14.529,3646.557
-14.545,3559.751
-14.556,3479.456
-14.541,3418.692
-14.469,3376.013
-14.511,3474.031
-14.495,3528.646
-14.372,3471.861
-14.467,3666.088
-14.518,3936.994
-14.521,3973.886
-14.534,3696.832
-14.515,3680.917
-14.503,3700.449
-14.489,3696.832
-14.587,3726.852
-14.522,3715.639
-14.554,3692.853
-14.549,3799.19
-14.541,3658.131
-14.537,3726.852
-14.525,3726.852
-14.528,3745.298
-14.541,3741.681
-14.538,3604.601
-14.526,3535.518
-14.533,3547.815
-14.519,3520.689
-14.517,3525.029
-14.521,3574.942
-14.53,3631.366
-14.518,3733.724
-14.534,3776.403
-14.245,3811.126
-14.252,3650.897
-14.247,3722.873
-14.232,3670.067
-14.219,3708.767
-14.226,3745.298
-14.24,3756.872
-14.252,3719.618
-14.218,3689.236
-14.229,3638.961
-14.228,3658.493
-14.222,3563.006
-14.213,3567.347
-14.222,3598.09
-14.222,3571.325
-14.214,3634.983
-14.219,3627.387
-14.214,3658.493
-14.21,3738.064
-14.207,3737.703
-14.207,3682.002
-14.207,3735.894
-14.206,3677.662
-14.2,3730.107
-14.192,3726.852
-14.2,3689.236
-14.192,3640.046
-14.192,3574.942
-14.176,3529.369
-14.157,3604.239
-14.16,3574.942
-14.154,3654.152
-14.147,3661.748
-14.151,3715.278
-14.211,3715.278
-14.202,3693.215
-14.174,3619.43
-14.157,3650.897
-14.158,3616.175
-14.157,3586.516
-14.142,3509.115
-13.907,3406.756
-13.895,3338.759
-13.902,3212.891
-13.874,3292.463
-13.839,3323.568
-13.818,3708.044
-13.81,3594.112
-13.822,3472.584
-13.835,3406.756
-13.858,3464.989
-13.909,3535.88
-13.884,3578.921
-13.911,3601.346
-13.959,3722.873
-13.962,3725.767
-13.958,3776.042
-13.959,3852.358
-13.968,3897.931
-13.969,3920.356
-13.985,3890.335
-13.996,3772.063
-14.007,3726.852
-14.017,3662.471
-14.018,3556.135
-14.007,3567.347
-13.992,3517.433
-13.98,3494.285
-13.968,3464.989
-13.951,3437.5
-13.967,3471.861
-13.963,3441.84
-13.951,3445.457
-13.976,3509.838
-13.973,3627.387
-13.981,3601.346
-13.987,3654.876
-13.982,3616.175
-13.951,3594.112
-13.935,3654.876
-13.93,3700.449
-13.92,3646.557
-13.947,3694.662
-13.956,3677.662
-13.969,3627.387
-13.981,3517.433
-14.022,3456.669
-14.018,3350.333
-14.008,3284.505
-13.999,3209.997
-13.991,3166.594
-13.988,3158.999
-13.985,3292.101
-13.999,3383.608
-13.999,3559.751
-14.008,3917.463
-14.023,4232.856
-14.014,4358.724
-14.025,3921.441
-14.022,3673.683
-14.036,3649.812
-14.034,3623.77
-14.026,3540.22
-14.019,3518.88
-13.867,3498.264
-13.839,3453.053
-13.845,3354.311
-13.849,3300.419
-13.839,3280.527
-13.817,3228.082
-13.812,3367.694
-13.833,3471.861
-13.842,3556.135
-13.811,3551.794
-13.833,3654.152
-13.865,3726.852
-13.873,3586.516
-14.138,3689.236
-14.139,3642.94
-14.141,3726.128
-14.134,3715.639
-14.127,3662.471
-14.132,3612.196
-14.13,3513.455
-14.12,3433.883
-14.125,3372.396
-14.357,3414.713
-14.323,3779.659
-14.323,3673.683
-14.343,4126.157
-14.367,4446.253
-14.365,4471.933
-14.345,4597.801
-14.324,4553.313
-14.307,4557.292
-14.307,4648.076
-14.308,4385.489
-14.318,3509.115
-14.318,3551.794
-14.845,3501.519
-14.808,3288.846
-14.788,3181.785
-14.752,1586.372
-14.724,2424.045
-14.714,3204.21
-14.733,3301.867
-14.657,3311.632
-14.777,3536.242
-14.747,3238.571
-14.219,3238.571
-14.203,3229.167
-14.184,3105.107
-13.924,3060.619
-13.793,3017.216
-13.799,3342.737
-13.993,3201.678
-13.995,2717.737
-14.003,2573.785
-14.022,2777.416
-14.036,2759.693
-14.037,2758.247
-14.034,2758.97
-14.076,2785.373
-13.883,2754.992
-13.638,2776.331
-13.646,2758.97
-13.657,2781.756
-13.789,2808.883
-13.985,2910.518
-13.439,2991.175
-13.515,2899.667
-13.526,2892.433
-13.552,2781.395
-13.55,2903.284
-13.542,3010.344
-13.521,3006.004
-13.545,2980.324
-13.318,2991.537
-12.853,2994.792
-12.948,3083.044
-12.977,2660.229
-13.011,2533.999
-12.925,2511.213
-12.966,2378.472
-12.987,2493.128
-12.799,2618.635
-13.651,2705.802
-15.002,3272.931
-15.972,3959.419
-16.508,4521.846
-16.889,4766.71
-15.42,4937.066
-14.578,4552.59
-14.572,3866.826
-14.563,3497.902
-14.563,3379.992
-14.54,3254.123
-14.536,3177.807
-14.538,3170.573
-14.529,3135.127
-14.517,3155.382
-14.519,3200.955
-14.521,3280.527
-14.525,3315.611
-14.535,3346.354
-14.538,3311.632
-14.552,3288.846
-14.563,3231.699
-14.566,3228.082
-14.568,3216.869
-14.564,3127.532
-14.556,3101.852
-14.555,3116.681
-14.557,3148.148
-14.555,3169.85
-14.551,3094.618
-14.552,3116.681
-14.496,3127.532
-14.327,3189.743
-14.223,2884.115
-14.184,2720.269
-14.169,2819.734
-14.194,2945.963
-14.195,3086.661
-14.179,3135.851
-14.132,3101.852
-14.135,3223.38
-14.132,3319.951
-14.122,3402.778
-14.13,3418.692
-14.807,3411.097
-14.938,3497.179
-14.934,3616.175
-14.974,3707.682
-14.951,3661.748
-14.944,3426.287
-14.916,3354.311
-15.303,3231.699
-15.316,3231.699
-15.304,3170.935
-15.038,3098.597
-14.736,3113.426
-14.333,2994.792
-14.355,2777.778
-14.337,2758.97
-14.323,2812.862
-14.33,2918.475
-14.322,2915.22
-14.277,3032.769
-14.281,3040.726
-14.304,3212.529
-14.312,3224.103
-14.066,3319.951
-14.326,3486.69
-14.348,3917.463
-14.326,3501.881
-14.327,3250.145
-14.326,3193.359
-14.314,3170.573
-14.307,3242.188
-14.315,3257.74
-14.32,3288.846
-14.333,3345.993
-14.359,3311.632
-14.368,3280.527
-14.369,3272.931
-14.374,3250.145
-14.373,3312.355
-14.173,3327.546
-14.195,3246.528
-14.195,3224.465
-14.187,3127.532
-14.177,3127.532
-14.168,3117.043
-14.153,3118.49
-13.935,3162.977
-13.912,3177.084
-13.886,3147.063
-13.873,3174.19
-13.883,3189.743
-13.876,3131.51
-13.882,3138.021
-13.883,3193.721
-13.888,3276.91
-13.882,3323.568
-13.865,3319.951
-13.848,3383.608
-14.252,3342.737
-14.305,3356.481
-14.318,3387.587
-14.523,3368.417
-14.646,3304.037
-14.638,3280.165
-14.628,3193.721
-14.638,3124.638
-14.626,2982.494
-14.24,2843.244
-14.214,2714.12
-14.185,2683.015
-14.161,2618.635
-14.15,2629.123
-14.16,2717.737
-14.128,2839.265
-14.119,2883.753
-14.206,2895.689
-14.191,2769.821
-14.173,2725.333
-14.153,2713.397
-14.298,2671.441
-14.314,2477.937
-14.251,2375.217
-13.781,2466.363
-13.797,2408.492
-13.733,2396.557
-13.36,2686.632
-13.36,2792.607
-13.266,2515.191
-13.311,2584.274
-13.241,2663.846
-13.638,2754.992
-13.728,2714.12
-13.354,2761.502
-14.28,3017.94
-14.3,3441.479
-14.285,3650.897
-14.289,3818.721
-14.941,3798.828
-14.983,3944.227
-15.544,4153.646
-16.56,4450.593
-17.005,4674.479
-17.037,5120.082
-17.034,5349.03
-17.054,5360.243
-17.083,5222.801
-16.458,4934.172
-15.462,4727.286
-14.555,4449.147
-14.563,4144.965
-14.572,3858.869
-14.573,3670.067
-14.574,3634.983
-14.563,3590.133
-14.574,3563.006
-14.545,3610.026
-14.533,3567.347
-14.552,3619.792
-14.56,3623.047
-14.567,3563.73
-14.51,3687.066
-14.547,3833.912
-14.563,3913.122
-14.57,3840.784
-14.57,3932.653
-14.573,3969.546
-14.574,3947.483
-14.603,4039.352
-14.589,4042.969
-14.589,4054.905
-14.632,4126.519
-15.152,4118.562
-15.154,4105.903
-15.141,4172.454
-15.139,4031.756
-15.128,3929.037
-14.711,3852.358
-14.722,3799.19
-14.728,3712.023
-14.713,3696.832
-14.726,3662.471
-14.711,3669.343
-14.698,3715.639
-14.699,3772.063
-14.724,3753.617
-14.746,3712.385
-14.744,3662.471
-14.728,3719.618
-14.71,3844.401
-14.714,3897.57
-14.724,3844.401
-14.722,3776.042
-14.729,3673.683
-14.722,3563.73
-14.506,3461.01
-14.491,3586.516
-14.522,2965.495
-14.525,1292.318
-14.525,3468.244
-14.54,3677.662
-14.508,3673.683
-14.529,3752.894
-14.534,3731.554
-14.518,3708.044
-14.525,3712.385
-14.535,3760.489
-14.544,3760.489
-14.542,3692.853
-14.554,3726.852
-14.563,3754.34
-14.563,3780.02
-14.575,3795.573
-14.577,3829.933
-14.57,3956.163
-14.58,4004.268
-14.598,4106.988
-14.603,4096.499
-14.612,4050.564
-14.641,3981.481
-14.629,3940.611
-14.622,3737.703
-14.62,3794.85
-14.643,3772.425
-14.657,3688.151
-14.648,3692.853
-14.645,3760.489
-14.634,3897.931
-14.623,3966.652
-14.611,4066.479
-14.609,4252.025
-14.62,4368.851
-14.635,4412.254
-14.646,4411.892
-14.641,4377.894
-14.638,4266.855
-14.608,4217.665
-14.591,4099.392
-14.577,4088.18
-14.571,4053.458
-14.564,3943.504
-14.601,3929.037
-14.612,3875.145
-14.616,3833.912
-14.573,3885.634
-14.676,4035.373
-14.679,4019.821
-14.695,3973.886
-14.702,4035.373
-14.688,4000.651
-14.672,3885.995
-14.681,3969.546
-14.695,3996.311
-14.7,4008.608
-14.699,3886.719
-14.711,3948.206
-14.707,3882.74
-14.432,3802.445
-14.525,3782.914
-14.507,3658.493
-14.516,3703.704
-14.483,3799.913
-14.481,3772.063
-14.478,3855.614
-14.709,3897.931
-14.514,3901.91
-14.511,3736.618
-14.624,3996.672
-14.575,4099.754
-14.555,3897.931
-14.59,3764.468
-14.611,3744.936
-14.631,3704.427
-14.333,3659.578
-14.305,3654.152
-14.279,3619.792
-14.323,3634.983
-14.27,3566.985
