18#风箱负压,CO浓度_mg_m3
-11.396,3231.699
-11.446,3258.102
-11.468,3335.142
-11.387,3379.992
-11.475,3386.502
-11.521,3361.183
-11.56,3423.394
-11.584,3601.346
-11.535,3620.515
-11.502,3669.343
-11.528,3571.325
-11.494,3528.646
-11.425,3419.054
-11.513,3430.628
-11.462,3372.396
-11.416,3395.182
-11.48,3338.759
-11.428,3276.91
-11.431,3212.891
-11.51,3128.617
-11.379,3121.022
-11.428,3158.637
-11.205,3147.063
-11.175,3230.975
-11.156,3220.125
-11.154,3228.082
-11.098,3300.419
-11.327,3357.567
-11.238,3379.992
-6.542,3468.605
-9.304,3501.881
-11.267,3505.859
-11.362,3616.175
-11.374,3571.325
-11.366,3525.029
-11.378,3525.029
-11.361,3521.05
-11.378,3612.196
-11.409,3590.133
-11.397,3627.387
-11.38,3612.196
-11.432,3547.815
-11.39,3521.05
-11.346,3521.05
-11.364,3505.859
-11.271,3517.433
-11.402,3454.5
-11.435,3461.01
-11.334,3546.369
-11.397,3574.942
-11.357,3563.73
-11.357,3598.09
-11.434,3604.963
-11.356,3588.325
-11.312,3559.389
-11.404,3566.623
-11.334,3571.325
-11.353,3494.285
-11.382,3563.73
-11.324,3567.347
-11.329,3567.347
-11.391,3559.751
-7.18,3468.244
-7.57,3365.162
-7.964,3292.463
-7.339,3300.419
-7.59,3407.118
-7.049,3450.882
-8.604,3494.285
-9.097,3457.031
-9.424,3383.608
-9.597,3331.163
-10.109,3277.272
-9.494,3323.568
-9.631,3368.417
-9.631,3350.333
-9.163,3376.736
-8.968,3327.546
-6.784,3338.759
-7.521,3272.931
-11.416,3265.335
-11.372,3403.139
-11.325,3434.245
-11.383,3426.287
-11.175,3315.972
-8.002,3311.632
-7.381,3232.06
-6.984,3234.954
-9.35,3235.315
-9.545,3308.377
-8.502,3372.396
-8.661,3368.779
-9.152,3312.355
-10.065,3312.355
-10.402,3281.25
-10.391,3292.463
-11.315,3300.419
-11.359,3353.588
-11.359,3292.101
-11.372,3327.546
-11.394,3368.417
-11.38,3489.945
-11.428,3504.774
-11.446,3536.242
-11.389,3571.325
-11.449,3567.347
-11.507,3627.387
-11.389,3631.366
-11.409,3509.838
-11.415,3289.93
-11.364,3162.977
-11.392,3135.851
-11.366,3109.809
-11.258,3109.447
-11.211,3127.894
-11.001,3154.297
-11.095,3223.38
-11.113,3238.571
-11.172,3269.314
-11.128,3288.484
-11.221,3288.846
-11.288,3269.314
-11.133,3343.099
-11.094,3343.822
-11.067,3269.676
-11.217,3162.254
-11.136,3181.785
-11.132,3162.977
-11.177,3216.146
-11.189,3158.999
-11.079,3135.127
-11.064,3094.618
-11.144,3075.449
-11.041,3006.004
-10.537,3028.429
-8.649,3010.344
-8.803,3055.917
-10.642,3513.455
-10.355,3335.142
-10.26,3272.931
-10.381,3304.037
-10.854,3353.588
-11.019,3350.333
-11.074,3395.544
-10.811,3399.523
-10.925,3402.778
-11.042,3335.142
-10.998,3338.759
-10.989,3323.568
-11.045,3284.867
-7.563,3312.355
-7.352,3319.951
-9.323,3331.163
-8.804,3368.417
-9.234,3308.377
-9.27,3265.335
-8.856,3250.145
-8.649,3284.867
-8.891,3284.867
-9.079,3331.163
-11.158,3338.759
-11.09,3391.927
-11.13,3475.477
-11.224,3434.245
-11.206,3418.692
-11.196,3351.418
-11.221,3300.419
-9.741,3250.145
-5.963,3113.426
-8.852,3063.513
-8.376,3002.749
-6.387,3220.125
-6.869,3193.359
-6.761,3189.743
-7.102,3197.338
-6.694,3265.335
-11.153,3284.505
-11.202,3338.759
-11.133,3407.118
-11.183,3386.502
-11.25,3391.927
-11.131,3357.567
-11.176,3387.949
-11.301,3350.333
-11.27,3297.888
-11.296,3368.417
-11.243,3396.629
-11.202,3407.118
-11.17,3395.544
-11.277,3368.417
-11.263,3426.649
-11.299,3582.537
-11.194,3654.876
-11.256,3716.725
-11.268,3696.832
-11.264,3654.876
-11.315,3666.088
-11.315,3582.537
-11.259,3604.963
-11.269,3544.199
-11.299,3465.35
-11.238,3475.839
-11.001,3437.5
-11.03,3483.073
-11.027,3532.625
-8.12,3594.473
-6.87,3608.579
-9.855,3697.193
-10.54,3841.146
-9.361,3969.908
-11.326,3951.823
-11.381,3921.441
-11.315,3956.163
-11.375,3997.396
-11.329,3973.886
-11.304,3967.014
-11.34,3996.672
-11.189,4062.5
-11.17,4020.182
-10.614,4008.247
-10.649,3977.503
-7.21,3917.463
-7.808,3913.846
-7.373,3966.291
-7.091,3924.696
-6.758,3898.655
-6.25,3902.272
-6.018,3780.02
-6.323,3779.659
-6.486,3692.853
-6.675,3681.279
-6.019,3734.447
-6.183,3757.234
-6.581,3711.299
-11.202,2869.647
-11.275,2157.842
-11.3,3598.09
-11.169,3658.493
-10.866,3540.22
-6.994,3475.839
-6.56,3438.223
-7.824,3505.859
-7.803,3563.006
-7.572,3567.347
-10.461,3486.69
-10.474,3540.22
-10.607,3517.433
-10.851,3525.752
-10.758,3521.05
-10.711,3536.242
-10.96,3479.456
-11.215,3376.013
-11.199,3323.568
-11.271,3323.568
-11.285,3305.122
-11.098,3418.692
-11.07,3475.839
-10.977,3449.436
-10.959,3475.839
-11.112,3501.881
-11.113,3441.84
-11.259,3464.989
-11.211,3438.223
-11.159,3453.415
-11.238,3387.587
-11.045,3276.91
-10.828,3308.015
-10.288,3323.568
-10.117,3399.523
-10.236,3453.415
-10.007,3556.135
-10.569,3623.77
-10.947,3559.751
-11.143,3601.346
-10.967,3540.582
-11.056,3505.859
-10.993,3563.73
-9.777,3555.411
-9.873,3517.433
-9.153,3498.264
-9.087,3509.838
-9.042,3574.942
-8.769,3604.963
-8.579,3662.471
-9.056,3734.447
-6.71,3730.469
-10.359,3708.044
-10.591,3646.557
-10.326,3708.767
-10.191,3638.961
-10.275,3631.366
-11.091,3708.044
-10.64,3715.639
-6.476,3848.38
-8.042,3761.213
-7.784,3734.447
-6.548,3799.913
-6.945,3768.084
-10.535,3787.977
-11.114,3756.872
-11.224,3742.043
-11.23,3783.999
-11.144,3730.107
-11.146,3773.148
-11.262,3756.872
-11.236,3749.277
-11.183,3740.596
-11.179,3830.295
-6.0,3859.23
-10.394,3829.933
-8.062,3806.062
-8.025,3855.975
-10.739,3875.145
-10.4,3897.931
-8.983,3890.335
-9.334,3852.358
-9.652,3890.335
-10.944,4031.756
-11.198,4122.541
-11.274,4225.26
-11.199,4255.642
-11.278,4343.171
-11.397,4325.087
-11.336,4416.233
-11.361,4415.509
-11.341,4397.063
-10.971,4339.916
-10.84,4271.195
-11.226,4621.311
-11.322,4652.054
-11.342,4518.229
-11.453,4321.108
-11.529,4221.282
-11.506,4122.541
-11.506,4015.842
-11.506,3940.611
-11.498,3951.823
-11.529,3944.227
-6.757,3947.483
-7.986,3985.46
-8.365,3955.802
-10.855,4149.306
-10.584,4114.945
-10.454,4070.096
-10.671,3955.802
-10.921,3932.292
-10.645,3928.675
-11.084,3866.826
-10.554,3871.166
-10.0,3844.401
-9.79,3875.145
-10.446,3783.999
-10.599,3813.658
-10.569,3737.703
-10.673,3704.427
-10.567,3642.94
-10.696,3619.792
-11.296,3497.902
-10.829,3556.135
-10.762,3582.537
-10.516,3574.581
-10.378,3658.493
-10.683,3696.832
-10.899,3704.427
-11.177,3704.789
-11.325,3646.919
-11.389,3522.497
-11.408,3426.287
-11.229,3315.972
-11.278,3276.91
-11.352,3220.486
-11.33,3168.764
-11.29,3254.123
-11.355,3265.335
-11.361,3296.441
-11.356,3399.161
-11.416,3566.985
-11.398,3696.832
-11.445,3818.359
-11.473,3863.209
-11.484,3841.146
-11.499,3814.381
-11.488,3756.872
-11.361,3685.257
-11.465,3548.177
-11.387,3460.648
-11.387,3453.053
-11.31,3429.905
-10.058,3407.118
-9.807,3426.287
-9.403,3464.989
-9.14,3567.347
-10.353,3544.199
-10.518,3547.815
-10.437,3524.305
-10.554,3418.692
-10.706,3426.287
-10.555,3486.69
-10.38,3509.115
-10.148,3559.751
-10.213,3445.819
-10.164,3445.819
-10.36,3364.8
-10.765,3265.335
-10.521,3338.759
-10.341,3372.396
-10.421,3350.333
-8.008,3250.145
-11.241,3246.528
-10.7,3300.419
-10.768,3418.692
-10.67,3445.819
-10.853,3509.838
-11.278,3612.196
-11.34,3704.427
-11.361,3745.298
-11.389,3749.277
-11.364,3685.257
-11.382,3631.004
-11.419,3594.112
-11.419,3589.048
-11.412,3594.112
-11.408,3623.77
-11.356,3776.403
-11.422,3866.826
-11.494,3848.018
-11.481,3841.146
-11.438,3817.274
-11.465,3726.852
-11.491,3666.088
-11.502,3582.537
-11.454,3586.516
-11.413,3483.073
-7.642,3521.05
-10.503,3438.947
-10.535,3379.992
-10.446,3304.037
-10.219,3272.931
-10.097,3250.145
-11.247,3235.315
-10.673,3272.931
-10.843,3378.906
-10.653,3354.311
-10.593,3353.588
-11.163,3361.183
-11.271,3391.204
-11.322,3383.608
-11.034,3479.456
-11.161,3578.921
-11.274,3666.088
-11.446,3677.662
-11.469,3692.853
-11.35,3795.573
-11.366,3806.785
-11.374,3756.872
-11.427,3806.785
-11.455,3811.126
-11.364,3818.359
-11.389,3806.785
-11.436,3726.852
-11.477,3604.963
-11.505,3593.75
-11.483,3501.881
-11.4,3475.839
-11.389,3517.433
-11.337,3563.73
-11.394,3574.942
-11.374,3634.983
-11.364,3601.346
-11.363,3556.135
-11.324,3460.648
-11.389,3426.287
-11.34,3387.587
-11.3,3399.161
-11.326,3417.969
-11.218,3399.161
-11.256,3376.736
-11.211,2998.77
-11.28,782.697
-11.32,2994.792
-11.297,3231.699
-11.241,3231.699
-11.259,3276.91
-11.277,3364.077
-11.288,3429.905
-11.241,3460.648
-11.188,3555.049
-11.213,3525.029
-11.287,3552.517
-11.32,3555.411
-11.323,3520.327
-10.529,3540.22
-10.818,3483.073
-10.797,3456.669
-10.541,3414.713
-10.331,3423.394
-10.196,3468.605
-10.308,3441.117
-10.544,3342.737
-10.521,3308.015
-10.371,3276.91
-10.617,3220.486
-10.517,3201.678
-10.427,3200.955
-10.305,3234.592
-10.38,3169.85
-10.505,3204.933
-10.99,3342.737
-9.476,3379.992
-11.218,3426.287
-11.255,3528.646
-11.289,3631.366
-11.316,3642.94
-11.326,3704.789
-11.159,3688.513
-11.271,3685.619
-11.363,3666.088
-11.326,3638.961
-11.286,3594.112
-11.219,3574.581
-11.256,3493.562
-11.259,3449.074
-11.268,3364.8
-11.195,3315.972
-11.198,3269.314
-11.185,3308.015
-11.117,3323.568
-11.28,3354.311
-11.274,3395.182
-11.2,3445.819
-11.196,3509.838
-11.273,3483.073
-11.297,3441.84
-11.287,3445.457
-11.252,3407.118
-11.29,3433.883
-11.259,3399.161
-11.292,3413.267
-11.289,3376.013
-11.27,3434.245
-11.282,3544.199
-11.266,3536.242
-11.27,3634.621
-11.303,3627.387
-11.262,3681.279
-11.27,3627.387
-11.271,3646.557
-11.252,3559.751
-11.259,3479.456
-11.29,3418.692
-11.217,3376.013
-11.224,3474.031
-11.219,3528.646
-10.806,3471.861
-11.391,3666.088
-10.668,3936.994
-10.23,3973.886
-10.378,3696.832
-11.374,3680.917
-11.353,3700.449
-11.304,3696.832
-5.975,3726.852
-11.13,3715.639
-6.654,3692.853
-10.857,3799.19
-10.811,3658.131
-10.766,3726.852
-11.238,3726.852
-11.258,3745.298
-10.872,3741.681
-10.784,3604.601
-10.053,3535.518
-10.113,3547.815
-10.207,3520.689
-10.277,3525.029
-6.994,3574.942
-7.01,3631.366
-11.275,3733.724
-11.156,3776.403
-10.896,3811.126
-10.683,3650.897
-10.769,3722.873
-10.777,3670.067
-10.734,3708.767
-10.647,3745.298
-10.599,3756.872
-10.67,3719.618
-10.736,3689.236
-10.811,3638.961
-10.815,3658.493
-10.642,3563.006
-10.578,3567.347
-10.417,3598.09
-10.239,3571.325
-10.457,3634.983
-6.635,3627.387
-6.69,3658.493
-6.815,3738.064
-11.179,3737.703
-7.751,3682.002
-7.216,3735.894
-7.096,3677.662
-7.113,3730.107
-7.227,3726.852
-7.298,3689.236
-7.28,3640.046
-7.652,3574.942
-11.225,3529.369
-11.195,3604.239
-11.127,3574.942
-11.266,3654.152
-11.13,3661.748
-11.095,3715.278
-11.151,3715.278
-11.202,3693.215
-11.196,3619.43
-11.258,3650.897
-11.28,3616.175
-11.173,3586.516
-11.136,3509.115
-11.136,3406.756
-11.14,3338.759
-6.886,3212.891
-10.034,3292.463
-10.121,3323.568
-10.019,3708.044
-9.816,3594.112
-6.646,3472.584
-6.804,3406.756
-7.345,3464.989
-11.056,3535.88
-11.149,3578.921
-10.964,3601.346
-10.507,3722.873
-10.607,3725.767
-10.68,3776.042
-10.547,3852.358
-10.412,3897.931
-10.54,3920.356
-10.498,3890.335
-10.604,3772.063
-10.659,3726.852
-10.601,3662.471
-10.588,3556.135
-10.257,3567.347
-10.15,3517.433
-10.232,3494.285
-9.843,3464.989
-9.76,3437.5
-6.413,3471.861
-6.584,3441.84
-5.545,3445.457
-6.001,3509.838
-6.75,3627.387
-6.972,3601.346
-6.5,3654.876
-6.928,3616.175
-11.259,3594.112
-11.236,3654.876
-11.106,3700.449
-10.994,3646.557
-11.065,3694.662
-10.974,3677.662
-10.966,3627.387
-11.034,3517.433
-6.689,3456.669
-6.591,3350.333
-6.755,3284.505
-6.783,3209.997
-6.025,3166.594
-5.645,3158.999
-5.235,3292.101
-5.344,3383.608
-5.557,3559.751
-5.759,3917.463
-6.075,4232.856
-10.176,4358.724
-10.159,3921.441
-10.192,3673.683
-10.362,3649.812
-10.267,3623.77
-10.35,3540.22
-10.259,3518.88
-9.94,3498.264
-9.406,3453.053
-9.521,3354.311
-9.71,3300.419
-10.952,3280.527
-10.919,3228.082
-10.997,3367.694
-7.387,3471.861
-10.985,3556.135
-10.921,3551.794
-10.55,3654.152
-10.967,3726.852
-11.06,3586.516
-11.102,3689.236
-11.123,3642.94
-11.143,3726.128
-11.196,3715.639
-10.775,3662.471
-7.719,3612.196
-7.683,3513.455
-7.725,3433.883
-7.878,3372.396
-7.439,3414.713
-6.446,3779.659
-5.788,3673.683
-5.455,4126.157
-7.114,4446.253
-7.556,4471.933
-7.208,4597.801
-7.02,4553.313
-10.339,4557.292
-10.277,4648.076
-10.269,4385.489
-10.028,3509.115
-11.03,3551.794
-11.229,3501.519
-11.3,3288.846
-11.348,3181.785
-11.221,1586.372
-11.198,2424.045
-11.211,3204.21
-11.041,3301.867
-10.959,3311.632
-11.041,3536.242
-11.091,3238.571
-11.097,3238.571
-11.184,3229.167
-11.174,3105.107
-10.992,3060.619
-10.982,3017.216
-10.969,3342.737
-10.768,3201.678
-10.829,2717.737
-10.893,2573.785
-10.854,2777.416
-10.939,2759.693
-11.026,2758.247
-10.198,2758.97
-5.485,2785.373
-5.561,2754.992
-5.084,2776.331
-5.099,2758.97
-5.295,2781.756
-11.007,2808.883
-10.36,2910.518
-10.06,2991.175
-9.587,2899.667
-9.559,2892.433
-9.512,2781.395
-9.485,2903.284
-9.494,3010.344
-5.407,3006.004
-5.669,2980.324
-5.362,2991.537
-4.747,2994.792
-4.769,3083.044
-4.823,2660.229
-4.816,2533.999
-4.88,2511.213
-5.187,2378.472
-5.786,2493.128
-8.375,2618.635
-9.505,2705.802
-9.47,3272.931
-10.176,3959.419
-11.048,4521.846
-10.653,4766.71
-10.983,4937.066
-11.113,4552.59
-11.179,3866.826
-11.199,3497.902
-11.151,3379.992
-11.149,3254.123
-11.098,3177.807
-11.157,3170.573
-11.084,3135.127
-11.071,3155.382
-11.139,3200.955
-11.209,3280.527
-11.222,3315.611
-11.184,3346.354
-11.17,3311.632
-11.259,3288.846
-11.248,3231.699
-11.264,3228.082
-11.264,3216.869
-11.28,3127.532
-11.235,3101.852
-11.274,3116.681
-11.266,3148.148
-11.311,3169.85
-11.338,3094.618
-11.32,3116.681
-11.046,3127.532
-10.913,3189.743
-10.876,2884.115
-10.907,2720.269
-11.02,2819.734
-10.862,2945.963
-10.805,3086.661
-10.754,3135.851
-11.116,3101.852
-11.177,3223.38
-11.132,3319.951
-11.233,3402.778
-11.211,3418.692
-11.299,3411.097
-11.306,3497.179
-11.372,3616.175
-11.355,3707.682
-11.363,3661.748
-11.397,3426.287
-11.367,3354.311
-11.32,3231.699
-11.389,3231.699
-11.393,3170.935
-11.355,3098.597
-10.599,3113.426
-10.73,2994.792
-11.004,2777.778
-11.069,2758.97
-11.124,2812.862
-11.154,2918.475
-11.188,2915.22
-11.089,3032.769
-10.997,3040.726
-11.105,3212.529
-11.173,3224.103
-10.559,3319.951
-11.165,3486.69
-11.196,3917.463
-11.176,3501.881
-11.262,3250.145
-11.289,3193.359
-11.232,3170.573
-11.259,3242.188
-11.247,3257.74
-11.252,3288.846
-11.217,3345.993
-11.259,3311.632
-11.325,3280.527
-11.39,3272.931
-11.382,3250.145
-11.378,3312.355
-11.315,3327.546
-11.256,3246.528
-11.277,3224.465
-11.288,3127.532
-11.282,3127.532
-11.231,3117.043
-11.318,3118.49
-11.177,3162.977
-11.185,3177.084
-11.188,3147.063
-11.199,3174.19
-10.661,3189.743
-10.596,3131.51
-10.572,3138.021
-10.55,3193.721
-10.54,3276.91
-10.622,3323.568
-10.599,3319.951
-10.936,3383.608
-11.056,3342.737
-11.109,3356.481
-11.098,3387.587
-11.213,3368.417
-11.228,3304.037
-11.214,3280.165
-11.292,3193.721
-11.254,3124.638
-11.215,2982.494
-11.116,2843.244
-11.126,2714.12
-11.091,2683.015
-11.161,2618.635
-11.176,2629.123
-11.079,2717.737
-11.101,2839.265
-11.031,2883.753
-4.306,2895.689
-9.634,2769.821
-10.031,2725.333
-9.176,2713.397
-3.625,2671.441
-3.175,2477.937
-11.001,2375.217
-3.292,2466.363
-3.238,2408.492
-10.969,2396.557
-2.823,2686.632
-2.7,2792.607
-8.904,2515.191
-4.443,2584.274
-2.58,2663.846
-3.215,2754.992
-3.333,2714.12
-3.429,2761.502
-4.078,3017.94
-10.921,3441.479
-11.203,3650.897
-11.322,3818.721
-11.424,3798.828
-11.443,3944.227
-11.487,4153.646
-11.039,4450.593
-11.143,4674.479
-11.119,5120.082
-11.144,5349.03
-10.932,5360.243
-10.796,5222.801
-11.023,4934.172
-10.982,4727.286
-11.275,4449.147
-11.356,4144.965
-11.359,3858.869
-11.363,3670.067
-11.315,3634.983
-11.503,3590.133
-11.51,3563.006
-11.476,3610.026
-11.547,3567.347
-6.821,3619.792
-6.404,3623.047
-6.336,3563.73
-10.853,3687.066
-10.872,3833.912
-11.112,3913.122
-11.06,3840.784
-11.039,3932.653
-11.065,3969.546
-11.037,3947.483
-11.481,4039.352
-11.455,4042.969
-11.438,4054.905
-11.501,4126.519
-11.592,4118.562
-11.556,4105.903
-11.522,4172.454
-11.589,4031.756
-11.483,3929.037
-6.43,3852.358
-6.454,3799.19
-6.525,3712.023
-6.766,3696.832
-6.978,3662.471
-11.535,3669.343
-11.49,3715.639
-11.49,3772.063
-6.205,3753.617
-6.514,3712.385
-6.627,3662.471
-6.732,3719.618
-11.516,3844.401
-11.495,3897.57
-11.513,3844.401
-11.504,3776.042
-7.079,3673.683
-7.315,3563.73
-11.513,3461.01
-11.439,3586.516
-5.66,2965.495
-5.213,1292.318
-5.118,3468.244
-5.9,3677.662
-11.494,3673.683
-11.417,3752.894
-11.372,3731.554
-11.443,3708.044
-11.419,3712.385
-11.352,3760.489
-11.451,3760.489
-11.453,3692.853
-11.398,3726.852
-11.408,3754.34
-11.406,3780.02
-11.404,3795.573
-11.438,3829.933
-11.453,3956.163
-11.398,4004.268
-11.449,4106.988
-11.509,4096.499
-11.536,4050.564
-11.544,3981.481
-11.479,3940.611
-11.325,3737.703
-10.888,3794.85
-5.951,3772.425
-6.325,3688.151
-6.488,3692.853
-6.771,3760.489
-6.208,3897.931
-5.632,3966.652
-5.688,4066.479
-5.808,4252.025
-6.21,4368.851
-6.721,4412.254
-7.084,4411.892
-11.495,4377.894
-11.498,4266.855
-11.551,4217.665
-11.539,4099.392
-11.486,4088.18
-11.453,4053.458
-11.368,3943.504
-6.13,3929.037
-6.286,3875.145
-6.519,3833.912
-11.425,3885.634
-10.007,4035.373
-10.451,4019.821
-6.787,3973.886
-6.392,4035.373
-9.255,4000.651
-9.608,3885.995
-8.945,3969.546
-6.982,3996.311
-6.728,4008.608
-6.837,3886.719
-7.766,3948.206
-8.871,3882.74
-6.954,3802.445
-6.61,3782.914
-8.025,3658.493
-7.354,3703.704
-9.043,3799.913
-6.63,3772.063
-8.577,3855.614
-7.497,3897.931
-6.896,3901.91
-9.502,3736.618
-10.739,3996.672
-10.732,4099.754
-11.002,3897.931
-9.886,3764.468
-6.851,3744.936
-7.205,3704.427
-7.341,3659.578
-11.177,3654.152
-9.163,3619.792
-6.36,3634.983
-10.509,3566.985
