负压_kPa,实际温度_°C,预测温度_°C
-14.122,465.7,468.2681152605168
-14.122,516.95,518.0003466915097
-14.121,503.85,509.5233018744842
-14.121,490.20000000000005,487.12180793178
-14.121,487.2,491.02675734591344
-14.121,514.85,513.277190500515
-14.121,503.4,509.387978844179
-14.119,459.70000000000005,456.45512661012907
-14.119,497.5,499.0149534053853
-14.119,517.0,518.0014589851675
-14.119,486.1,483.59404737276293
-14.119,506.2,497.9355176159086
-14.118,530.35,530.1194389830193
-14.117,521.5999999999999,523.3361288099154
-14.117,506.9,503.7161489801282
-14.117,528.7,529.2660287355183
-14.117,504.65,504.76961229013
-14.115,503.95000000000005,501.1769627910002
-14.114,478.4,479.4874351150184
-14.114,513.8,510.62841705851133
-14.114,498.9,493.329104781602
-14.114,491.1,491.3023826389691
-14.114,472.20000000000005,481.73520999416615
-14.113,522.5999999999999,523.9942048565333
-14.113,501.05,500.01658511566717
-14.111,512.55,510.29437911679133
-14.11,495.0,495.5066528513069
-14.108,466.0,475.3603662923032
-14.108,498.3,507.0574912382221
-14.108,495.25,495.62993549920657
-14.107,509.75,498.8743018127599
-14.106,491.5,493.9572135724673
-14.104,480.75,484.44713598368077
-14.104,524.3,520.0379990813956
-14.103,519.45,510.86727385351156
-14.103,515.45,515.1202379604671
-14.103,511.7,507.685103192608
-14.103,518.75,510.407042869547
-14.1,488.0,491.10851998906537
-14.1,360.65,399.7276246802295
-14.1,471.55,472.9874667030096
-14.099,526.45,522.5680294321679
-14.099,492.1,490.922852648539
-14.095,520.9,516.7825051685468
-14.095,501.0,500.97514454517716
-14.094,527.7,518.430579633844
-14.092,504.1,503.8036777759692
-14.092,503.35,496.83676696747006
-14.091,529.2,528.8578048335395
-14.091,505.2,506.80020024550896
-14.091,503.9,503.0683930262348
-14.089,509.4,505.3858901275077
-14.089,525.5999999999999,525.9760674295612
-14.088,520.7,511.9732485931759
-14.088,525.75,522.7421543512028
-14.087,529.9,519.8717980670689
-14.087,470.75,481.4152251024992
-14.087,504.3,507.8347071552419
-14.085,381.25,401.4238004800114
-14.085,503.6,497.90074208241396
-14.084,512.05,512.1202511199491
-14.084,527.0,521.2235235523308
-14.083,497.85,492.32546206167035
-14.081,473.1,471.7920247893318
-14.08,487.54999999999995,494.65822438551874
-14.08,521.5,522.5178371100026
-14.078,507.1,507.57943594529945
-14.078,488.20000000000005,486.61526980898117
-14.078,481.79999999999995,481.59461593183715
-14.077,477.5,480.2670144455505
-14.077,491.0,491.23985418197435
-14.076,499.4,498.25804432598613
-14.074,504.7,507.1981470765401
-14.072,512.3,520.0248962121461
-14.072,507.6,506.48486139970447
-14.071,490.25,488.77511791251317
-14.07,487.5,499.1482031388882
-14.07,497.85,496.8268283221098
-14.07,409.05,418.44715626081125
-14.07,521.7,519.7753571672844
-14.069,477.5,491.8393022461085
-14.068,483.45,479.42042584465804
-14.068,496.5,497.41930083826026
-14.064,507.8,510.00073389748997
-14.064,482.75,478.5018435938087
-14.064,501.9,497.16569130371164
-14.058,471.85,486.59377087048364
-14.054,464.79999999999995,458.90551274492805
-14.054,509.90000000000003,506.49560703621376
-14.054,499.85,498.1401690465887
-14.054,502.65,499.94853773106456
-14.053,438.0,443.62964507774217
-14.051,513.0,509.6986808645932
-14.051,514.15,514.5468213879961
-14.044,505.4,504.7011569882398
-14.044,520.2,520.5920001230209
-14.044,512.15,511.0614255948004
-14.044,493.04999999999995,497.0639691283079
-14.042,521.15,521.2726269826103
-14.031,471.5,484.48851630945865
-13.998,507.75,508.7676876335762
-13.998,442.05,436.64495963776386
-13.997,478.0,479.0489784933714
-13.996,452.55,452.7331313825303
-13.995,521.4000000000001,520.80219163963
-13.992,460.55,469.2515517584691
-13.99,446.25,442.0050932689156
-13.984,453.15,448.2115885367527
-13.984,477.95,481.7897181326281
-13.983,522.6,520.2449115559142
-13.982,518.15,517.7611229851454
-13.976,496.25,493.36043603781917
-13.971,520.7,515.9242008220734
-13.971,495.25,495.3435659642955
-13.965,486.35,483.25701627055065
-13.964,477.25,477.62799632547456
-13.958,522.9,522.5335088756906
-13.957,476.35,479.6299844848752
-13.957,523.85,524.302765157879
-13.954,489.4,491.82924911076714
-13.941,469.85,475.4314135084804
-13.937,476.45,458.03761762746825
-13.931,491.35,490.1272696561769
-13.93,485.15,476.63121555186063
-13.926,508.70000000000005,508.82814630860656
-13.923,491.95000000000005,490.5859325011318
-13.922,457.7,463.7082789967069
-13.917,503.75,502.3111447256468
-13.916,512.05,513.4452532815964
