9#风箱负压,CO浓度_mg_m3
-14.316,3231.699
-14.298,3258.102
-14.309,3335.142
-14.553,3379.992
-14.559,3386.502
-15.266,3361.183
-15.243,3423.394
-15.292,3601.346
-15.331,3620.515
-14.755,3669.343
-14.533,3571.325
-14.533,3528.646
-14.539,3419.054
-14.553,3430.628
-14.576,3372.396
-14.57,3395.182
-14.311,3338.759
-14.299,3276.91
-14.29,3212.891
-14.298,3128.617
-14.267,3121.022
-14.249,3158.637
-14.244,3147.063
-14.212,3230.975
-14.222,3220.125
-14.499,3228.082
-14.48,3300.419
-14.266,3357.567
-14.275,3379.992
-14.366,3468.605
-14.402,3501.881
-14.359,3505.859
-14.371,3616.175
-14.385,3571.325
-14.563,3525.029
-14.557,3525.029
-14.573,3521.05
-14.592,3612.196
-14.598,3590.133
-14.595,3627.387
-14.572,3612.196
-14.591,3547.815
-14.587,3521.05
-14.581,3521.05
-14.57,3505.859
-14.569,3517.433
-14.565,3454.5
-14.57,3461.01
-14.558,3546.369
-14.576,3574.942
-14.591,3563.73
-14.572,3598.09
-14.586,3604.963
-14.553,3588.325
-14.531,3559.389
-14.544,3566.623
-14.558,3571.325
-14.561,3494.285
-14.566,3563.73
-14.563,3567.347
-14.563,3567.347
-14.568,3559.751
-14.591,3468.244
-14.588,3365.162
-14.569,3292.463
-14.562,3300.419
-14.532,3407.118
-14.55,3450.882
-14.335,3494.285
-14.356,3457.031
-14.374,3383.608
-14.364,3331.163
-14.352,3277.272
-14.345,3323.568
-14.324,3368.417
-14.333,3350.333
-14.342,3376.736
-14.338,3327.546
-14.41,3338.759
-14.379,3272.931
-14.386,3265.335
-14.386,3403.139
-14.371,3434.245
-14.387,3426.287
-14.404,3315.972
-14.412,3311.632
-14.408,3232.06
-14.545,3234.954
-14.464,3235.315
-14.52,3308.377
-14.51,3372.396
-14.513,3368.779
-14.525,3312.355
-14.536,3312.355
-14.517,3281.25
-14.512,3292.463
-14.52,3300.419
-14.529,3353.588
-14.52,3292.101
-14.496,3327.546
-14.505,3368.417
-14.499,3489.945
-14.482,3504.774
-15.069,3536.242
-15.08,3571.325
-15.082,3567.347
-15.087,3627.387
-14.556,3631.366
-14.559,3509.838
-14.551,3289.93
-14.517,3162.977
-14.523,3135.851
-14.508,3109.809
-14.493,3109.447
-14.497,3127.894
-14.508,3154.297
-14.521,3223.38
-14.531,3238.571
-14.556,3269.314
-14.549,3288.484
-14.554,3288.846
-14.531,3269.314
-14.535,3343.099
-14.525,3343.822
-14.539,3269.676
-14.558,3162.254
-14.544,3181.785
-14.524,3162.977
-14.525,3216.146
-14.525,3158.999
-14.533,3135.127
-14.543,3094.618
-14.549,3075.449
-14.544,3006.004
-14.58,3028.429
-14.315,3010.344
-14.08,3055.917
-14.242,3513.455
-14.318,3335.142
-14.281,3272.931
-14.289,3304.037
-14.309,3353.588
-14.232,3350.333
-14.226,3395.544
-14.238,3399.523
-14.226,3402.778
-14.218,3335.142
-14.223,3338.759
-14.206,3323.568
-14.204,3284.867
-14.232,3312.355
-14.225,3319.951
-14.225,3331.163
-14.227,3368.417
-14.227,3308.377
-14.216,3265.335
-14.213,3250.145
-14.204,3284.867
-14.204,3284.867
-14.177,3331.163
-14.162,3338.759
-14.196,3391.927
-14.208,3475.477
-14.204,3434.245
-14.201,3418.692
-14.186,3351.418
-14.181,3300.419
-14.16,3250.145
-14.252,3113.426
-14.181,3063.513
-14.16,3002.749
-14.216,3220.125
-14.203,3193.359
-14.21,3189.743
-14.204,3197.338
-14.21,3265.335
-14.17,3284.505
-14.175,3338.759
-14.18,3407.118
-14.177,3386.502
-14.185,3391.927
-14.195,3357.567
-14.196,3387.949
-14.216,3350.333
-14.197,3297.888
-14.195,3368.417
-14.192,3396.629
-14.185,3407.118
-14.219,3395.544
-14.231,3368.417
-14.216,3426.649
-14.208,3582.537
-14.215,3654.876
-14.227,3716.725
-14.244,3696.832
-14.25,3654.876
-14.243,3666.088
-14.27,3582.537
-14.273,3604.963
-14.287,3544.199
-14.281,3465.35
-14.253,3475.839
-14.271,3437.5
-14.276,3483.073
-14.267,3532.625
-14.252,3594.473
-14.32,3608.579
-14.251,3697.193
-14.24,3841.146
-14.266,3969.908
-14.282,3951.823
-14.558,3921.441
-14.543,3956.163
-14.55,3997.396
-14.566,3973.886
-14.516,3967.014
-14.538,3996.672
-14.553,4062.5
-14.535,4020.182
-14.566,4008.247
-14.596,3977.503
-14.565,3917.463
-14.582,3913.846
-14.589,3966.291
-14.557,3924.696
-14.271,3898.655
-14.301,3902.272
-14.287,3780.02
-14.058,3779.659
-14.034,3692.853
-14.048,3681.279
-14.063,3734.447
-14.1,3757.234
-14.097,3711.299
-14.043,2869.647
-14.028,2157.842
-14.296,3598.09
-14.283,3658.493
-14.286,3540.22
-14.346,3475.839
-14.322,3438.223
-14.304,3505.859
-14.326,3563.006
-14.315,3567.347
-14.315,3486.69
-14.318,3540.22
-14.309,3517.433
-14.318,3525.752
-14.333,3521.05
-14.333,3536.242
-14.345,3479.456
-14.341,3376.013
-14.311,3323.568
-14.301,3323.568
-14.289,3305.122
-14.278,3418.692
-14.293,3475.839
-14.292,3449.436
-14.285,3475.839
-14.322,3501.881
-14.33,3441.84
-14.323,3464.989
-14.324,3438.223
-14.322,3453.415
-14.338,3387.587
-14.339,3276.91
-14.299,3308.015
-14.303,3323.568
-14.305,3399.523
-14.319,3453.415
-14.327,3556.135
-14.327,3623.77
-14.313,3559.751
-14.317,3601.346
-14.3,3540.582
-14.279,3505.859
-14.289,3563.73
-14.324,3555.411
-14.322,3517.433
-14.326,3498.264
-14.327,3509.838
-14.331,3574.942
-14.331,3604.963
-14.337,3662.471
-14.315,3734.447
-14.311,3730.469
-14.306,3708.044
-14.337,3646.557
-14.335,3708.767
-14.336,3638.961
-14.336,3631.366
-14.305,3708.044
-14.317,3715.639
-14.348,3848.38
-14.3,3761.213
-14.315,3734.447
-14.335,3799.913
-14.355,3768.084
-14.338,3787.977
-14.317,3756.872
-14.317,3742.043
-14.327,3783.999
-14.329,3730.107
-14.316,3773.148
-14.313,3756.872
-14.312,3749.277
-14.29,3740.596
-14.268,3830.295
-14.338,3859.23
-14.185,3829.933
-14.175,3806.062
-14.174,3855.975
-14.169,3875.145
-14.159,3897.931
-14.149,3890.335
-14.157,3852.358
-14.158,3890.335
-14.136,4031.756
-14.13,4122.541
-14.133,4225.26
-14.151,4255.642
-14.449,4343.171
-14.959,4325.087
-14.974,4416.233
-14.983,4415.509
-14.974,4397.063
-14.494,4339.916
-14.725,4271.195
-14.752,4621.311
-14.859,4652.054
-14.856,4518.229
-14.884,4321.108
-14.703,4221.282
-14.74,4122.541
-14.572,4015.842
-14.558,3940.611
-14.523,3951.823
-14.516,3944.227
-14.599,3947.483
-14.517,3985.46
-14.523,3955.802
-14.521,4149.306
-14.375,4114.945
-14.401,4070.096
-14.387,3955.802
-14.38,3932.292
-14.341,3928.675
-14.32,3866.826
-14.33,3871.166
-14.365,3844.401
-14.348,3875.145
-14.323,3783.999
-14.313,3813.658
-14.315,3737.703
-14.301,3704.427
-14.317,3642.94
-13.753,3619.792
-14.263,3497.902
-14.28,3556.135
-14.286,3582.537
-14.27,3574.581
-14.246,3658.493
-14.251,3696.832
-14.264,3704.427
-14.281,3704.789
-14.24,3646.919
-14.276,3522.497
-14.262,3426.287
-14.27,3315.972
-14.255,3276.91
-14.253,3220.486
-14.257,3168.764
-14.249,3254.123
-14.55,3265.335
-14.672,3296.441
-14.659,3399.161
-14.736,3566.985
-14.736,3696.832
-14.747,3818.359
-14.796,3863.209
-14.792,3841.146
-14.766,3814.381
-14.784,3756.872
-14.648,3685.257
-14.493,3548.177
-14.465,3460.648
-14.438,3453.053
-14.428,3429.905
-14.436,3407.118
-14.457,3426.287
-14.449,3464.989
-14.446,3567.347
-14.443,3544.199
-14.449,3547.815
-14.456,3524.305
-14.45,3418.692
-14.431,3426.287
-14.334,3486.69
-14.308,3509.115
-14.266,3559.751
-14.28,3445.819
-14.353,3445.819
-14.352,3364.8
-14.373,3265.335
-14.346,3338.759
-14.335,3372.396
-14.33,3350.333
-14.409,3250.145
-14.372,3246.528
-14.369,3300.419
-14.346,3418.692
-14.365,3445.819
-14.637,3509.838
-14.616,3612.196
-14.62,3704.427
-14.649,3745.298
-14.652,3749.277
-14.656,3685.257
-14.644,3631.004
-14.648,3594.112
-14.657,3589.048
-14.638,3594.112
-14.918,3623.77
-14.949,3776.403
-14.96,3866.826
-14.974,3848.018
-15.006,3841.146
-15.019,3817.274
-15.019,3726.852
-14.715,3666.088
-14.73,3582.537
-14.743,3586.516
-14.683,3483.073
-14.707,3521.05
-14.696,3438.947
-14.71,3379.992
-14.703,3304.037
-14.672,3272.931
-14.646,3250.145
-14.442,3235.315
-14.442,3272.931
-14.457,3378.906
-14.449,3354.311
-14.427,3353.588
-14.424,3361.183
-14.446,3391.204
-15.001,3383.608
-14.969,3479.456
-14.981,3578.921
-14.997,3666.088
-15.337,3677.662
-15.272,3692.853
-15.242,3795.573
-15.232,3806.785
-15.238,3756.872
-15.265,3806.785
-15.285,3811.126
-15.301,3818.359
-15.285,3806.785
-15.031,3726.852
-15.022,3604.963
-15.008,3593.75
-14.978,3501.881
-14.966,3475.839
-14.95,3517.433
-14.614,3563.73
-14.616,3574.942
-14.62,3634.983
-14.654,3601.346
-14.633,3556.135
-14.591,3460.648
-14.576,3426.287
-14.506,3387.587
-14.512,3399.161
-14.505,3417.969
-14.562,3399.161
-14.549,3376.736
-14.58,2998.77
-14.599,782.697
-14.603,2994.792
-14.577,3231.699
-14.561,3231.699
-14.538,3276.91
-14.533,3364.077
-14.544,3429.905
-14.551,3460.648
-14.55,3555.049
-14.546,3525.029
-14.58,3552.517
-14.572,3555.411
-14.561,3520.327
-14.606,3540.22
-14.613,3483.073
-14.61,3456.669
-14.606,3414.713
-14.591,3423.394
-14.557,3468.605
-14.553,3441.117
-14.556,3342.737
-14.558,3308.015
-14.57,3276.91
-14.557,3220.486
-14.565,3201.678
-14.547,3200.955
-14.391,3234.592
-14.375,3169.85
-14.385,3204.933
-14.432,3342.737
-14.41,3379.992
-14.406,3426.287
-14.424,3528.646
-14.438,3631.366
-14.432,3642.94
-14.424,3704.789
-14.43,3688.513
-14.422,3685.619
-14.423,3666.088
-14.44,3638.961
-14.443,3594.112
-14.438,3574.581
-14.43,3493.562
-14.435,3449.074
-14.422,3364.8
-14.402,3315.972
-14.402,3269.314
-14.375,3308.015
-14.385,3323.568
-14.413,3354.311
-14.42,3395.182
-14.41,3445.819
-14.386,3509.838
-14.385,3483.073
-14.397,3441.84
-14.405,3445.457
-14.4,3407.118
-14.404,3433.883
-14.413,3399.161
-14.389,3413.267
-14.4,3376.013
-14.387,3434.245
-14.357,3544.199
-14.337,3536.242
-14.364,3634.621
-14.382,3627.387
-14.393,3681.279
-14.38,3627.387
-14.371,3646.557
-14.41,3559.751
-14.415,3479.456
-14.398,3418.692
-14.329,3376.013
-14.352,3474.031
-14.361,3528.646
-14.147,3471.861
-14.356,3666.088
-14.389,3936.994
-14.372,3973.886
-14.404,3696.832
-14.385,3680.917
-14.373,3700.449
-14.338,3696.832
-14.458,3726.852
-14.383,3715.639
-14.405,3692.853
-14.405,3799.19
-14.409,3658.131
-14.41,3726.852
-14.396,3726.852
-14.405,3745.298
-14.424,3741.681
-14.405,3604.601
-14.4,3535.518
-14.404,3547.815
-14.412,3520.689
-14.4,3525.029
-14.412,3574.942
-14.413,3631.366
-14.394,3733.724
-14.4,3776.403
-14.22,3811.126
-14.219,3650.897
-14.21,3722.873
-14.189,3670.067
-14.183,3708.767
-14.203,3745.298
-14.204,3756.872
-14.212,3719.618
-14.192,3689.236
-14.197,3638.961
-14.169,3658.493
-14.166,3563.006
-14.144,3567.347
-14.169,3598.09
-14.157,3571.325
-14.157,3634.983
-14.153,3627.387
-14.159,3658.493
-14.158,3738.064
-14.143,3737.703
-14.158,3682.002
-14.167,3735.894
-14.156,3677.662
-14.152,3730.107
-14.155,3726.852
-14.158,3689.236
-14.145,3640.046
-14.147,3574.942
-14.134,3529.369
-14.118,3604.239
-14.11,3574.942
-14.113,3654.152
-14.104,3661.748
-14.107,3715.278
-14.166,3715.278
-14.152,3693.215
-14.119,3619.43
-14.1,3650.897
-14.097,3616.175
-14.093,3586.516
-14.083,3509.115
-13.853,3406.756
-13.85,3338.759
-13.846,3212.891
-13.81,3292.463
-13.795,3323.568
-13.765,3708.044
-13.75,3594.112
-13.763,3472.584
-13.791,3406.756
-13.81,3464.989
-13.861,3535.88
-13.861,3578.921
-13.868,3601.346
-13.927,3722.873
-13.93,3725.767
-13.935,3776.042
-13.927,3852.358
-13.932,3897.931
-13.936,3920.356
-13.951,3890.335
-13.963,3772.063
-13.96,3726.852
-13.974,3662.471
-13.968,3556.135
-13.961,3567.347
-13.94,3517.433
-13.923,3494.285
-13.913,3464.989
-13.902,3437.5
-13.924,3471.861
-13.913,3441.84
-13.886,3445.457
-13.921,3509.838
-13.931,3627.387
-13.94,3601.346
-13.937,3654.876
-13.942,3616.175
-13.892,3594.112
-13.884,3654.876
-13.835,3700.449
-13.85,3646.557
-13.875,3694.662
-13.886,3677.662
-13.891,3627.387
-13.905,3517.433
-13.968,3456.669
-13.96,3350.333
-13.948,3284.505
-13.929,3209.997
-13.921,3166.594
-13.913,3158.999
-13.914,3292.101
-13.935,3383.608
-13.95,3559.751
-13.961,3917.463
-13.98,4232.856
-13.96,4358.724
-13.968,3921.441
-13.966,3673.683
-13.967,3649.812
-13.96,3623.77
-13.963,3540.22
-13.939,3518.88
-13.884,3498.264
-13.765,3453.053
-13.767,3354.311
-13.776,3300.419
-13.802,3280.527
-13.742,3228.082
-13.741,3367.694
-13.742,3471.861
-13.772,3556.135
-13.745,3551.794
-13.769,3654.152
-13.8,3726.852
-13.809,3586.516
-14.067,3689.236
-14.063,3642.94
-14.091,3726.128
-14.073,3715.639
-14.058,3662.471
-14.063,3612.196
-14.052,3513.455
-14.035,3433.883
-13.951,3372.396
-14.223,3414.713
-14.188,3779.659
-14.167,3673.683
-14.196,4126.157
-14.231,4446.253
-14.223,4471.933
-14.192,4597.801
-14.157,4553.313
-14.166,4557.292
-14.132,4648.076
-14.147,4385.489
-14.166,3509.115
-14.153,3551.794
-14.679,3501.519
-14.626,3288.846
-14.591,3181.785
-14.54,1586.372
-14.514,2424.045
-14.521,3204.21
-14.549,3301.867
-14.463,3311.632
-14.568,3536.242
-14.563,3238.571
-14.003,3238.571
-14.014,3229.167
-13.983,3105.107
-13.704,3060.619
-13.638,3017.216
-13.648,3342.737
-13.857,3201.678
-13.842,2717.737
-13.844,2573.785
-13.861,2777.416
-13.87,2759.693
-13.881,2758.247
-13.851,2758.97
-13.916,2785.373
-13.923,2754.992
-13.496,2776.331
-13.478,2758.97
-13.504,2781.756
-13.617,2808.883
-13.779,2910.518
-13.309,2991.175
-13.373,2899.667
-13.399,2892.433
-13.43,2781.395
-13.419,2903.284
-13.418,3010.344
-13.403,3006.004
-13.408,2980.324
-13.078,2991.537
-12.636,2994.792
-12.773,3083.044
-12.811,2660.229
-12.841,2533.999
-12.909,2511.213
-12.933,2378.472
-12.905,2493.128
-12.901,2618.635
-13.589,2705.802
-14.792,3272.931
-15.837,3959.419
-16.271,4521.846
-16.88,4766.71
-15.512,4937.066
-14.416,4552.59
-14.423,3866.826
-14.422,3497.902
-14.416,3379.992
-14.383,3254.123
-14.379,3177.807
-14.398,3170.573
-14.393,3135.127
-14.372,3155.382
-14.364,3200.955
-14.376,3280.527
-14.38,3315.611
-14.402,3346.354
-14.389,3311.632
-14.415,3288.846
-14.428,3231.699
-14.438,3228.082
-14.431,3216.869
-14.426,3127.532
-14.415,3101.852
-14.406,3116.681
-14.41,3148.148
-14.419,3169.85
-14.397,3094.618
-14.391,3116.681
-14.525,3127.532
-14.261,3189.743
-14.141,2884.115
-14.159,2720.269
-14.1,2819.734
-14.129,2945.963
-14.144,3086.661
-14.123,3135.851
-14.032,3101.852
-14.044,3223.38
-14.04,3319.951
-14.037,3402.778
-13.991,3418.692
-14.394,3411.097
-14.778,3497.179
-14.782,3616.175
-14.786,3707.682
-14.8,3661.748
-14.786,3426.287
-14.761,3354.311
-15.145,3231.699
-15.158,3231.699
-15.145,3170.935
-15.052,3098.597
-14.603,3113.426
-14.194,2994.792
-14.237,2777.778
-14.21,2758.97
-14.212,2812.862
-14.206,2918.475
-14.189,2915.22
-14.158,3032.769
-14.175,3040.726
-14.175,3212.529
-14.195,3224.103
-13.768,3319.951
-14.279,3486.69
-14.23,3917.463
-14.199,3501.881
-14.208,3250.145
-14.204,3193.359
-14.181,3170.573
-14.174,3242.188
-14.181,3257.74
-14.2,3288.846
-14.218,3345.993
-14.236,3311.632
-14.253,3280.527
-14.267,3272.931
-14.266,3250.145
-14.27,3312.355
-14.059,3327.546
-14.129,3246.528
-14.132,3224.465
-14.127,3127.532
-14.11,3127.532
-14.1,3117.043
-14.103,3118.49
-13.883,3162.977
-13.857,3177.084
-13.842,3147.063
-13.826,3174.19
-13.854,3189.743
-13.835,3131.51
-13.843,3138.021
-13.855,3193.721
-13.851,3276.91
-13.853,3323.568
-13.827,3319.951
-13.812,3383.608
-14.07,3342.737
-14.232,3356.481
-14.237,3387.587
-14.26,3368.417
-14.579,3304.037
-14.57,3280.165
-14.575,3193.721
-14.564,3124.638
-14.563,2982.494
-14.266,2843.244
-14.171,2714.12
-14.136,2683.015
-14.104,2618.635
-14.097,2629.123
-14.108,2717.737
-14.072,2839.265
-14.059,2883.753
-14.174,2895.689
-14.133,2769.821
-14.125,2725.333
-14.108,2713.397
-14.311,2671.441
-14.32,2477.937
-14.194,2375.217
-13.782,2466.363
-13.807,2408.492
-13.594,2396.557
-13.298,2686.632
-13.276,2792.607
-13.165,2515.191
-13.27,2584.274
-13.344,2663.846
-13.414,2754.992
-13.713,2714.12
-13.362,2761.502
-14.219,3017.94
-14.226,3441.479
-14.214,3650.897
-14.21,3818.721
-14.886,3798.828
-14.892,3944.227
-15.477,4153.646
-16.385,4450.593
-16.895,4674.479
-16.945,5120.082
-16.951,5349.03
-16.926,5360.243
-16.93,5222.801
-16.64,4934.172
-15.547,4727.286
-14.49,4449.147
-14.49,4144.965
-14.505,3858.869
-14.506,3670.067
-14.513,3634.983
-14.533,3590.133
-14.52,3563.006
-14.486,3610.026
-14.472,3567.347
-14.468,3619.792
-14.503,3623.047
-14.482,3563.73
-14.436,3687.066
-14.468,3833.912
-14.495,3913.122
-14.495,3840.784
-14.493,3932.653
-14.499,3969.546
-14.502,3947.483
-14.544,4039.352
-14.529,4042.969
-14.519,4054.905
-14.556,4126.519
-15.086,4118.562
-15.09,4105.903
-15.086,4172.454
-15.069,4031.756
-15.069,3929.037
-14.828,3852.358
-14.676,3799.19
-14.67,3712.023
-14.695,3696.832
-14.707,3662.471
-14.654,3669.343
-14.658,3715.639
-14.652,3772.063
-14.656,3753.617
-14.71,3712.385
-14.724,3662.471
-14.703,3719.618
-14.676,3844.401
-14.677,3897.57
-14.679,3844.401
-14.68,3776.042
-14.695,3673.683
-14.699,3563.73
-14.456,3461.01
-14.435,3586.516
-14.483,2965.495
-14.476,1292.318
-14.49,3468.244
-14.489,3677.662
-14.457,3673.683
-14.479,3752.894
-14.456,3731.554
-14.453,3708.044
-14.466,3712.385
-14.472,3760.489
-14.473,3760.489
-14.479,3692.853
-14.493,3726.852
-14.493,3754.34
-14.499,3780.02
-14.516,3795.573
-14.521,3829.933
-14.512,3956.163
-14.516,4004.268
-14.524,4106.988
-14.514,4096.499
-14.519,4050.564
-14.532,3981.481
-14.563,3940.611
-14.547,3737.703
-14.551,3794.85
-14.575,3772.425
-14.591,3688.151
-14.592,3692.853
-14.6,3760.489
-14.595,3897.931
-14.55,3966.652
-14.535,4066.479
-14.553,4252.025
-14.553,4368.851
-14.559,4412.254
-14.592,4411.892
-14.566,4377.894
-14.547,4266.855
-14.535,4217.665
-14.516,4099.392
-14.487,4088.18
-14.482,4053.458
-14.494,3943.504
-14.568,3929.037
-14.539,3875.145
-14.546,3833.912
-14.497,3885.634
-14.591,4035.373
-14.581,4019.821
-14.61,3973.886
-14.607,4035.373
-14.58,4000.651
-14.595,3885.995
-14.588,3969.546
-14.609,3996.311
-14.618,4008.608
-14.616,3886.719
-14.632,3948.206
-14.62,3882.74
-14.333,3802.445
-14.376,3782.914
-14.382,3658.493
-14.374,3703.704
-14.36,3799.913
-14.391,3772.063
-14.343,3855.614
-14.505,3897.931
-14.424,3901.91
-14.345,3736.618
-14.487,3996.672
-14.417,4099.754
-14.405,3897.931
-14.426,3764.468
-14.479,3744.936
-14.486,3704.427
-14.208,3659.578
-14.218,3654.152
-14.138,3619.792
-14.189,3634.983
-14.155,3566.985
